DIVERS_PARL_AD_01_0000|126008|128505|§{o~} {p x} {l x^} {f e^ r} {s i} {s x^} {p r e~ s i p},|__ o~ _ p x _ l x^ _ f e^ r __ s i _ s x^ _ p r e~ s i p __| 130 94 0 131 78 0 48 74 0 190 275 134 126 100 76 0 124 65 0 105 80 95 190 80 172 130
DIVERS_PARL_AD_01_0000|128710|132418|,vient en contrepartie d'un autre principe de même niveau.§|__ v j e~ _ t _ a~ _ _ k o~ _ t r q p a r t i _ _ d _ x~ n _ o _ t r q _ p r e~ _ s i p _ _ d x^ _ m e^ m _ _ n i v _ o _ __ _| 130 80 115 115 0 75 0 83 0 0 67 100 0 61 46 59 89 55 98 142 105 0 0 115 0 85 85 0 115 0 60 75 35 0 85 80 85 0 180 70 195 0 0 100 55 0 90 108 64 0 0 103 115 90 0 168 0 130 0
DIVERS_PARL_AD_01_0000|128710|132418|,{v j e~ t} {a~} {k o~ t r q p a r t i} {d x~ n} {o t r q} {p r e~ s i p} {d x^} {m e^ m} {n i v o}.§|__ v j e~ t _ a~ _ k o~ t r q p a r t i _ d x~ n _ o t r q _ p r e~ s i p _ d x^ _ m e^ m _ n i v o __ _| 130 80 115 115 75 0 83 0 67 100 61 46 59 89 55 98 142 105 0 115 85 85 0 115 60 75 35 0 85 80 85 180 70 195 0 100 55 0 90 108 64 0 103 115 90 168 130 0
DIVERS_PARL_AD_01_0000|140983|142833|§C'est totalement impossible,|__ s _ e^ _ _ _ t o^ t a l _ m a~ _ _ __ e~ _ p o^ _ s i b l _ __| 130 110 0 73 0 0 0 112 62 103 75 63 0 47 124 0 0 68 73 0 97 103 0 190 85 81 124 0 130
DIVERS_PARL_AD_01_0000|140983|142833|§{s e^} {t o^ t a l m a~} {e~ p o^ s i b l},|__ s e^ _ t o^ t a l m a~ __ e~ p o^ s i b l __| 130 110 73 0 112 62 103 75 63 47 124 68 73 97 103 190 85 81 124 130
DIVERS_PARL_AD_01_0000|143257|145300|,totalement irréaliste.§|__ t o^ t a l _ m a~ _ _ __ i _ r e a l i s t _ __ _| 130 98 87 108 93 73 0 59 163 0 0 218 109 0 115 71 104 67 120 144 154 0 130 0
DIVERS_PARL_AD_01_0000|143257|145300|,{t o^ t a l m a~} {i r e a l i s t}.§|__ t o^ t a l m a~ __ i r e a l i s t __ _| 130 98 87 108 93 73 59 163 218 109 115 71 104 67 120 144 154 130 0
DIVERS_PARL_AD_01_0000|153523|156475|§Nous devons l'entretenir comme un feu naissant,|__ n u _ _ _ d x^ v o~ _ _ _ l _ a~ _ t r x^ t x^ n i r _ k o^ _ m _ _ x~ _ _ f x _ _ n e^ _ _ s a~ _ _ __| 130 85 85 0 0 0 100 115 105 136 0 0 0 54 0 97 0 63 55 45 105 80 64 182 139 0 130 70 0 75 0 0 98 0 0 197 106 0 0 66 98 0 0 205 137 0 0 130
DIVERS_PARL_AD_01_0000|153523|156475|§{n u} {d x^ v o~} {l a~ t r x^ t x^ n i r} {k o^ m} {x~} {f x} {n e^ s a~},|__ n u _ d x^ v o~ _ l a~ t r x^ t x^ n i r _ k o^ m _ x~ _ f x _ n e^ s a~ __| 130 85 85 0 100 115 105 136 0 54 97 63 55 45 105 80 64 182 139 0 130 70 75 0 98 0 197 106 0 66 98 205 137 130
DIVERS_PARL_AD_01_0000|156632|157768|,et l'accompagner.§|__ e^ _ _ l _ a _ k o~ _ p a n j e _ __ _| 130 66 0 0 65 0 75 0 120 92 0 83 77 86 73 139 0 130 0
DIVERS_PARL_AD_01_0000|156632|157768|,{e^} {l a k o~ p a n j e}.§|__ e^ _ l a k o~ p a n j e __ _| 130 66 0 65 75 120 92 83 77 86 73 139 130 0
DIVERS_PARL_AD_01_0000|164417|165513|§Depuis des mois,|__ d x^ p h i _ _ d e _ _ m w a _ __| 130 110 67 78 89 76 0 0 55 90 0 0 82 64 125 0 130
DIVERS_PARL_AD_01_0000|164417|165513|§{d x^ p h i} {d e} {m w a},|__ d x^ p h i _ d e _ m w a __| 130 110 67 78 89 76 0 55 90 0 82 64 125 130
DIVERS_PARL_AD_01_0000|166004|168290|,l'élevage français périclite.§|__ l _ e l x^ v a z^ _ _ f r a~ _ s e^ _ _ _ p e r i k l i t _ __ _| 130 70 0 75 65 68 82 140 97 0 0 73 90 80 0 180 110 0 0 0 130 98 62 70 110 70 78 278 0 130 0
DIVERS_PARL_AD_01_0000|166004|168290|,{l e l x^ v a z^} {f r a~ s e^} {p e r i k l i t}.§|__ l e l x^ v a z^ _ f r a~ s e^ _ p e r i k l i t __ _| 130 70 75 65 68 82 140 97 0 73 90 80 180 110 0 130 98 62 70 110 70 78 278 130 0
DIVERS_PARL_AD_01_0000|180372|182390|§Ces choix ont un objectif,|__ s e _ _ s^ _ w a _ __ o~ _ t _ x~ n _ o^ b z^ e^ k t i f __| 130 163 90 0 0 155 0 82 85 0 73 88 0 92 0 30 50 0 47 58 85 66 69 115 100 310 130
DIVERS_PARL_AD_01_0000|180372|182390|§{s e} {s^ w a} {o~ t} {x~ n} {o^ b z^ e^ k t i f},|__ s e _ s^ w a __ o~ t _ x~ n _ o^ b z^ e^ k t i f __| 130 163 90 0 155 82 85 73 88 92 0 30 50 0 47 58 85 66 69 115 100 310 130
DIVERS_PARL_AD_01_0000|182611|183643|,une priorité:|__ y n _ _ p r i&j o^ r i t e __| 130 57 60 0 0 65 46 129 54 51 76 124 110 130
DIVERS_PARL_AD_01_0000|182611|183643|,{y n} {p r i j o^ r i t e}:|__ y n _ p r i j o^ r i t e __| 130 57 60 0 65 46 64 65 54 51 76 124 110 130
DIVERS_PARL_AD_01_0000|184311|187275|:assurer les conditions de notre indépendance.§|__ a _ s y r e _ _ l e _ _ k o~ _ d i s j o~ _ _ _ d x^ _ n o^ t r _ _ e~ _ d e p a~ _ d a~ _ s _ __ _| 130 91 0 140 113 107 98 0 0 52 67 0 0 133 95 0 60 82 198 60 161 0 0 0 59 55 0 46 74 50 85 0 0 71 0 64 64 86 95 0 60 180 0 258 0 130 0
DIVERS_PARL_AD_01_0000|184311|187275|:{a s y r e} {l e} {k o~ d i s j o~} {d x^} {n o^ t r} {e~ d e p a~ d a~ s}.§|__ a s y r e _ l e _ k o~ d i s j o~ _ d x^ _ n o^ t r _ e~ d e p a~ d a~ s __ _| 130 91 140 113 107 98 0 52 67 0 133 95 60 82 198 60 161 0 59 55 0 46 74 50 85 0 71 64 64 86 95 60 180 258 130 0
DIVERS_PARL_AD_01_0000|192292|194053|§Le match est-il équitable?§|__ l x^ _ m a t s^ _ __ e^ _ t _ i l _ e k _ i t a b l q __ _| 130 44 88 0 90 100 62 85 0 61 55 0 89 0 83 51 0 61 73 0 82 93 124 66 75 119 130 0
DIVERS_PARL_AD_01_0000|192292|194053|§{l x^} {m a t s^} {e^ t}-{i l} {e k i t a b l q}?§|__ l x^ _ m a t s^ __ e^ t _ i l _ e k i t a b l q __ _| 130 44 88 0 90 100 62 85 61 55 89 0 83 51 0 61 73 82 93 124 66 75 119 130 0
DIVERS_PARL_AD_01_0000|200140|202475|§C'était la dimension régionale.§|__ s _ e t e^ _ _ _ l a _ d i m a~ _ s j o~ _ _ r e z^ j o^ n a l q __ _| 130 125 0 76 154 105 0 0 0 40 90 0 85 75 80 125 0 148 77 135 0 0 90 80 85 51 54 90 150 76 84 130 0
DIVERS_PARL_AD_01_0000|200140|202475|§{s e t e^} {l a} {d i m a~ s j o~} {r e z^ j o^ n a l q}.§|__ s e t e^ _ l a _ d i m a~ s j o~ _ r e z^ j o^ n a l q __ _| 130 125 76 154 105 0 40 90 0 85 75 80 125 148 77 135 0 90 80 85 51 54 90 150 76 84 130 0
DIVERS_PARL_AD_01_0000|207890|210540|§Cela nous demande beaucoup d'énergie§|__ s x^ l a _ n u _ _ _ d x^ m a~ _ d q __ b _ o _ k u _ _ _ d _ e n e^ r z^ i _ __| 130 165 66 44 73 0 42 55 0 0 0 85 75 103 107 0 127 89 76 132 0 116 0 109 115 0 0 0 41 0 75 67 108 50 147 323 0 130
DIVERS_PARL_AD_01_0000|207890|210540|§{s x^ l a} {n u} {d x^ m a~ d q} {b o k u} {d e n e^ r z^ i}§|__ s x^ l a _ n u _ d x^ m a~ d q __ b o k u _ d e n e^ r z^ i __| 130 165 66 44 73 0 42 55 0 85 75 103 107 127 89 76 132 116 109 115 0 41 75 67 108 50 147 323 130
DIVERS_PARL_AD_01_0000|219311|224708|§Nous allons maintenant examiner les articles six à huit précédemment réservés.§|__ n u _ z _ a _ l o~ _ _ _ m _ e~ _ t x^ n a~ _ _ __ e^ g&z a m i n e _ _ l e z _ a r t i k l q _ _ s i s __ a _ _ h i t __ p r e s e d a _ m a~ _ _ _ r e z e^ r v e _ __ _| 130 65 81 0 94 0 77 0 78 121 0 0 0 77 0 87 0 125 70 89 132 0 0 129 70 185 75 50 90 85 116 0 0 44 75 80 0 76 99 75 64 106 70 55 0 0 200 92 150 107 130 0 0 91 100 128 102 105 90 50 135 40 80 90 0 83 112 0 0 0 60 81 79 80 80 85 147 0 130 0
DIVERS_PARL_AD_01_0000|219311|224708|§{n u z} {a l o~} {m e~ t x^ n a~} {e^ g z a m i n e} {l e z} {a r t i k l q} {s i s} {a} {h i t} {p r e s e d a m a~} {r e z e^ r v e}.§|__ n u z _ a l o~ _ m e~ t x^ n a~ __ e^ g z a m i n e _ l e z _ a r t i k l q _ s i s __ a _ h i t __ p r e s e d a m a~ _ r e z e^ r v e __ _| 130 65 81 94 0 77 78 121 0 77 87 125 70 89 132 129 70 70 115 75 50 90 85 116 0 44 75 80 0 76 99 75 64 106 70 55 0 200 92 150 107 130 0 91 100 128 102 105 90 50 135 40 80 90 83 112 0 60 81 79 80 80 85 147 130 0
DIVERS_PARL_AD_01_0000|229861|232476|§Mais de là à monter cette histoire en épingle§|__ m e^ _ _ _ d x^ _ l a _ a _ m o~ _ t e _ _ s e^ _ t _ _ _ i s t w a r _ _ a~ n _ e p e~ _ g l q __| 130 75 131 0 0 0 94 77 0 63 75 0 70 0 55 112 0 108 70 0 0 65 50 0 55 0 0 0 55 75 85 75 50 35 0 0 55 45 0 80 115 230 0 95 94 166 130
DIVERS_PARL_AD_01_0000|229861|232476|§{m e^} {d x^} {l a} {a} {m o~ t e} {s e^ t} {i s t w a r} {a~ n} {e p e~ g l q}§|__ m e^ _ d x^ _ l a _ a _ m o~ t e _ s e^ t _ i s t w a r _ a~ n _ e p e~ g l q __| 130 75 131 0 94 77 0 63 75 0 70 0 55 112 108 70 0 65 50 55 0 55 75 85 75 50 35 0 55 45 0 80 115 230 95 94 166 130
DIVERS_PARL_AD_01_0000|238359|241674|§Je me permets de souligner ce premier effet utile.§|__ z^ x^ _ m x^ _ p e^ r m e^ _ _ _ d x^ _ s u _ l i n j e _ __ s x^ _ p r x^ m j e r _ e _ f e^ _ __ y t i l _ __ _| 130 76 48 0 51 68 0 97 95 68 67 99 0 0 0 55 56 0 132 50 0 55 70 83 60 94 0 81 125 65 0 60 63 50 57 42 52 59 0 59 0 138 115 0 139 81 165 137 243 0 130 0
DIVERS_PARL_AD_01_0000|238359|241674|§{z^ x^} {m x^} {p e^ r m e^} {d x^} {s u l i n j e} {s x^} {p r x^ m j e r} {e f e^} {y t i l}.§|__ z^ x^ _ m x^ _ p e^ r m e^ _ d x^ _ s u l i n j e __ s x^ _ p r x^ m j e r _ e f e^ __ y t i l __ _| 130 76 48 0 51 68 0 97 95 68 67 99 0 55 56 0 132 50 55 70 83 60 94 81 125 65 0 60 63 50 57 42 52 59 0 59 138 115 139 81 165 137 243 130 0
DIVERS_PARL_AD_01_0000|249228|252073|§Le rapporteur général m'a répondu que oui,|__ l x^ _ r a _ p o^ r t x^ _ r _ z^ e n e r a l __ m _ a _ r e p o~ _ d y _ k _ x^ _ w _ i __| 130 58 78 0 54 65 0 100 54 68 108 107 0 68 0 64 46 75 102 68 179 119 105 82 0 105 0 95 45 60 95 0 55 75 0 70 0 55 0 120 0 210 130
DIVERS_PARL_AD_01_0000|249228|252073|§{l x^} {r a p o^ r t x^ r} {z^ e n e r a l} {m a} {r e p o~ d y} {k x^} {w i},|__ l x^ _ r a p o^ r t x^ r _ z^ e n e r a l __ m a _ r e p o~ d y _ k x^ _ w i __| 130 58 78 0 54 65 100 54 68 108 107 68 0 64 46 75 102 68 179 119 105 82 105 0 95 45 60 95 55 75 0 70 55 0 120 210 130
DIVERS_PARL_AD_01_0000|252325|254898|,en l'absence de disposition contraire.§|__ a~ _ _ l _ a p s a~ _ s _ _ d x^ _ d i s p o z i s j o~ _ _ k o~ _ t r e^ _ r _ __ _| 130 127 0 0 61 0 52 60 170 129 0 86 0 0 60 82 0 73 40 55 105 65 85 70 124 76 70 0 0 84 91 0 85 110 170 0 183 0 130 0
DIVERS_PARL_AD_01_0000|252325|254898|,{a~} {l a p s a~ s} {d x^} {d i s p o z i s j o~} {k o~ t r e^ r}.§|__ a~ _ l a p s a~ s _ d x^ _ d i s p o z i s j o~ _ k o~ t r e^ r __ _| 130 127 0 61 52 60 170 129 86 0 60 82 0 73 40 55 105 65 85 70 124 76 70 0 84 91 85 110 170 183 130 0
DIVERS_PARL_AD_01_0000|259284|261457|§Nous y travaillons d'arrache-pied.§|__ n u _ z _ i _ t r a v a _ _ j o~ _ _ __ d _ a _ r a s^ _ _ _ p j e _ __ _| 130 75 75 0 65 0 74 0 81 75 80 60 95 0 0 111 141 0 0 114 109 0 100 0 80 85 125 0 0 0 110 90 168 0 130 0
DIVERS_PARL_AD_01_0000|259284|261457|§{n u z} {i} {t r a v a j o~} {d a r a s^}-{p j e}.§|__ n u z _ i _ t r a v a j o~ __ d a r a s^ _ p j e __ _| 130 75 75 65 0 74 0 81 75 80 60 95 111 141 114 109 100 80 85 125 0 110 90 168 130 0
DIVERS_PARL_AD_01_0000|267052|269870|§Nous savons qu'un certain nombre de freins existent.§|__ n u _ _ _ s a v o~ _ _ _ k _ _ x~ _ _ s e^ r t _ e~ _ _ n o~ _ b r q _ d x^ _ f r _ e~ _ _ __ e^ g&z i s t q _ _ __ _| 130 60 75 0 0 0 115 95 107 113 0 0 0 70 0 0 99 0 0 121 40 46 89 0 75 0 0 85 102 0 63 40 50 0 43 77 0 125 64 0 85 0 0 68 68 155 115 100 103 110 0 0 130 0
DIVERS_PARL_AD_01_0000|267052|269870|§{n u} {s a v o~} {k x~} {s e^ r t e~} {n o~ b r q} {d x^} {f r e~} {e^ g z i s t q}.§|__ n u _ s a v o~ _ k x~ _ s e^ r t e~ _ n o~ b r q _ d x^ _ f r e~ __ e^ g z i s t q __ _| 130 60 75 0 115 95 107 113 0 70 99 0 121 40 46 89 75 0 85 102 63 40 50 0 43 77 0 125 64 85 68 68 65 90 115 100 103 110 130 0
DIVERS_PARL_AD_01_0000|276444|281234|§Ce fichier facilitera principalement la recherche des réseaux de filière.§|__ s x^ _ f i s^ _ j e _ __ f a s i l i t x^ r a _ p r e~ _ s i p a l _ m a~ _ _ __ l a _ r x^ s^ _ e^ r s^ _ q _ d e _ _ r e z _ o _ _ _ d x^ _ f i l j e^ r _ __ _| 130 150 65 0 115 83 139 0 83 113 0 173 34 72 113 45 50 55 75 87 58 75 0 100 75 70 0 113 52 90 73 53 0 79 119 0 0 91 70 90 0 88 85 142 0 95 55 100 0 47 0 68 95 0 0 60 74 76 0 65 0 0 0 45 76 0 109 59 48 108 185 190 0 130 0
DIVERS_PARL_AD_01_0000|276444|281234|§{s x^} {f i s^ j e} {f a s i l i t x^ r a} {p r e~ s i p a l m a~} {l a} {r x^ s^ e^ r s^ q} {d e} {r e z o} {d x^} {f i l j e^ r}.§|__ s x^ _ f i s^ j e __ f a s i l i t x^ r a _ p r e~ s i p a l m a~ __ l a _ r x^ s^ e^ r s^ q _ d e _ r e z o _ d x^ _ f i l j e^ r __ _| 130 150 65 0 115 83 139 83 113 173 34 72 113 45 50 55 75 87 58 75 0 100 75 70 113 52 90 73 53 79 119 91 70 90 0 88 85 142 95 55 100 47 0 68 95 0 60 74 76 65 0 45 76 0 109 59 48 108 185 190 130 0
DIVERS_PARL_AD_01_0000|286441|288964|§Les alsaciens ont de la suite dans les idées.§|__ l e z _ a l z a s j e~ _ _ __ o~ _ _ _ d x^ _ l a _ s h i t _ _ d a~ _ _ _ l e z _ i d e _ _ __ _| 130 85 133 97 0 65 61 59 105 160 90 108 0 0 62 70 0 0 0 60 55 0 30 75 0 147 58 51 99 0 0 70 56 0 0 0 44 76 49 0 60 80 158 0 0 130 0
DIVERS_PARL_AD_01_0000|286441|288964|§{l e z} {a l z a s j e~} {o~} {d x^} {l a} {s h i t} {d a~} {l e z} {i d e}.§|__ l e z _ a l z a s j e~ __ o~ _ d x^ _ l a _ s h i t _ d a~ _ l e z _ i d e __ _| 130 85 133 97 0 65 61 59 105 160 90 108 62 70 0 60 55 0 30 75 0 147 58 51 99 0 70 56 0 44 76 49 0 60 80 158 130 0
DIVERS_PARL_AD_01_0000|293808|295188|§C'est un peu nébuleux!§|__ s _ e^ _ t _ x~ _ _ p x _ _ n e b y l x _ _ __ _| 130 110 0 45 0 89 0 111 0 0 80 60 0 0 59 76 63 89 73 265 0 0 130 0
DIVERS_PARL_AD_01_0000|293808|295188|§{s e^ t} {x~} {p x} {n e b y l x}!§|__ s e^ t _ x~ _ p x _ n e b y l x __ _| 130 110 45 89 0 111 0 80 60 0 59 76 63 89 73 265 130 0
